tweet,date,user_location,id,link
"Ya en Colombia, cualquiera es Técnico de Fútbol , Influencer, Cantante y  Miss Universo .",2020-11-17 13:59:01,"Valledupar, Colombia",1328699166252478464,https://twitter.com/i/web/status/1328699166252478464
"Quién es Laura Olascuaga, la nueva Miss Colombia https://t.co/SuIloFl30a",2020-11-17 13:58:32,,1328699041790701568,https://twitter.com/i/web/status/1328699041790701568
"El concurso del día de ayer, pertenecía a la elección y coronación de la representante de Miss Universo para Colombia en el certamen del 2021. Maria Fda Aristizabal, actual Srta Colombia, seguirá como reina durante el 2021, ya lo anunciaron en redes @RadioPlaneta969",2020-11-17 13:56:59,,1328698653364670466,https://twitter.com/i/web/status/1328698653364670466
@rcnradio Ya valió Miss Universo ya que Colombia tampo brillará esta ves 😂,2020-11-17 13:55:44,,1328698339538440194,https://twitter.com/i/web/status/1328698339538440194
¿Se rajaron? Así contestaron las seis finalistas a Miss Universe Colombia https://t.co/LGeQFpHr7c,2020-11-17 13:54:32,"Bogotá, Colombia",1328698036332101632,https://twitter.com/i/web/status/1328698036332101632
"La candidata de Bolívar, Laura Olascuaga (@laura_olascuaga), fue coronada 👑este 16 de noviembre como la nueva Miss Colombia que representará al país en Miss Universo.👉https://t.co/SDHvSAK1MI https://t.co/LueDiy0Yjo",2020-11-17 13:53:09,Colombia,1328697687756169217,https://twitter.com/i/web/status/1328697687756169217
El Miss Universe Colombia ese es cule burla.,2020-11-17 13:52:36,Colombia,1328697551634227202,https://twitter.com/i/web/status/1328697551634227202
"Amanecimos con el 98% de San Andrés y Providencia devastados, familias y animales damnificados pero lo importante es que hay Miss Universe Colombia.",2020-11-17 13:52:19,"Bogota, Colombia",1328697478909190148,https://twitter.com/i/web/status/1328697478909190148
"Cuando tengas un mal día, recuerda que el presentador de Miss Universe Colombia le puso el micrófono a una mujer sordomuda. https://t.co/UKcudIxyF3",2020-11-17 13:52:14,,1328697455614042114,https://twitter.com/i/web/status/1328697455614042114
¿Es cierto que el Miss Colombia fue pura tramoya? 👀,2020-11-17 13:51:49,"Lima, Peru",1328697354346762242,https://twitter.com/i/web/status/1328697354346762242
De las cosas que me entero en Twitter. Ya ganó una? Alguien que lo haya visto y me explique. Miss Universe? Colombia? Que pasó anoche? https://t.co/PHWnATvJ6B,2020-11-17 13:51:22,Bogotá-Colombia,1328697239569653760,https://twitter.com/i/web/status/1328697239569653760
"#SOCIALES ▏Bolívar, Miss Universo Colombia

🔎 https://t.co/pHiIZDkCYa https://t.co/UABmb2TFGt",2020-11-17 13:50:28,"Santa Marta, Colombia",1328697013739917312,https://twitter.com/i/web/status/1328697013739917312
El mierdero que hay en las cuentas de miss universo Colombia y en las cuentas de los familiares de las demás candidatas jajajaja nunca había visto algo así 🤣🤣,2020-11-17 13:50:22,,1328696988335022082,https://twitter.com/i/web/status/1328696988335022082
Representante de Bolívar se llevó la corona del Miss Universe Colombia https://t.co/HNrz5tbIkZ,2020-11-17 13:50:14,Pereira/Risaralda,1328696953941749767,https://twitter.com/i/web/status/1328696953941749767
"Lujosos premios que recibe Laura Olascuaga, nueva Miss Universe Colombia

https://t.co/HMoYRb0jQn",2020-11-17 13:50:14,"Duitama, Colombia",1328696952633036801,https://twitter.com/i/web/status/1328696952633036801
Nueva Miss Universe Colombia 2020 https://t.co/RzsbiwHGKN https://t.co/pEXdbQHu6Z,2020-11-17 13:50:04,"Pereira, Colombia",1328696912640405504,https://twitter.com/i/web/status/1328696912640405504
Miss Universe Colombia: Bolívar se llevó la corona del certamen https://t.co/2qoiFCN8TO,2020-11-17 13:48:31,PLANETA TIERRA,1328696520716267523,https://twitter.com/i/web/status/1328696520716267523
"@luchirincon3 El Miss Colombia, amiga 🤦🤦🤦",2020-11-17 13:47:17,,1328696212971810817,https://twitter.com/i/web/status/1328696212971810817
"Esta nueva franquicia de Miss universe Colombia no se en que se basa para escoger a sus representantes, pero en belleza, preparación e intelecto no es.",2020-11-17 13:47:14,,1328696199101214721,https://twitter.com/i/web/status/1328696199101214721
Colombia pudo enviar a Miss Meta (Juliana Franco) y mínimo top 3 en el miss universo. Divina esa niña t.t,2020-11-17 13:45:01,"Lima, Peru",1328695639832719360,https://twitter.com/i/web/status/1328695639832719360
@QueIlloFCB Ayer en el reinado de miss Colombia 🤦,2020-11-17 13:44:52,Eᥒ ᥱᥣ tᥱmρᥣo dᥱ ᥣos Dιosᥱs 👑,1328695605292576772,https://twitter.com/i/web/status/1328695605292576772
"@sumarsimo Cuál señorita Cesar? Te metes a esa vaina y seguro ganas el título de Miss Colombia, ponte pilas",2020-11-17 13:44:12,250414,1328695434345373696,https://twitter.com/i/web/status/1328695434345373696
Así amanecí con las reacciones de la nueva miss Colombia. Nuestros hermanos parece que no la quieren. Tramoyaaaaa https://t.co/5MR3Rqs21Z,2020-11-17 13:41:43,"Lima, Peru",1328694812330106880,https://twitter.com/i/web/status/1328694812330106880
"Ay, yo si estoy feliz con Laura Olascuaga de MISS UNIVERSE COLOMBIA👑 

La pelá lo trabajó!❤️

#MissUniverseColombia @laura_olascuaga",2020-11-17 13:41:16,"Barranquilla, Colombia",1328694697355841539,https://twitter.com/i/web/status/1328694697355841539
"🔴 Sabían que la señorita Bolivar
Fue virreina en otra concurso de miss colombia
y ahora es la nueva miss Colombia 2020

Por qué la Organización de @ReinadoColombia 
Permitió volverla a participar de nuevo. ???????

#MissUniversecolombia2020 #MissUniverseColombia #MissColombia https://t.co/xD1oFg2C8H",2020-11-17 13:41:04,Amazonas,1328694648609632257,https://twitter.com/i/web/status/1328694648609632257
Y esa fue la miss Colombia que renunció en 2018 🤣 https://t.co/ywMkAMVytg,2020-11-17 13:40:47,Barranquilla,1328694576517947392,https://twitter.com/i/web/status/1328694576517947392
"Representante de Bolívar, Laura Olascuaga, se coronó como la nueva Miss Universo Colombia 2020. https://t.co/ZOUNX8Ir3P https://t.co/gmZTfZd1ow",2020-11-17 13:39:13,"Riohacha, La Guajira",1328694180412067842,https://twitter.com/i/web/status/1328694180412067842
@miss_coronas A Una Miss Colombia se le exige mas en cuerpo que en rostro en Miss Universo 🤷🏻‍♂️,2020-11-17 13:35:29,"Palma, España",1328693241529634817,https://twitter.com/i/web/status/1328693241529634817
@Veronik1140 Ella no nos puede representar por que hace parta del CNB y miss universe Colombia  le ofreció que ella fuera la representante pero la ese señor angulo puso demasiadas condiciones y peor eso no llegaron a ningún acuerdo,2020-11-17 13:35:17,,1328693193496473610,https://twitter.com/i/web/status/1328693193496473610
"Laura Olascuaga, ganadora de Miss Universo Colombia 2020: finalistas, semifinalistas y resultados https://t.co/VJTeSt38Ub #mybeautyqueens https://t.co/d3Ta8gQKvX",2020-11-17 13:35:02,,1328693127704686593,https://twitter.com/i/web/status/1328693127704686593
"@NadaInfluyente Sí, cambió su administración y todo. Ya no lo representa como Señorita Colombia como en años anteriores, ahora se llama Miss Universo Colombia",2020-11-17 13:34:23,"Cali, Colombia",1328692963988353025,https://twitter.com/i/web/status/1328692963988353025
"Buen día #colombia amaneces hoy con una de las peores tragedias climáticas, pero con una Miss Universe Colombia. Ojalá te reconforte",2020-11-17 13:33:38,"Bogotá, D.C., Colombia",1328692774783381508,https://twitter.com/i/web/status/1328692774783381508
Una joven sorda se colocó como primera finalista. https://t.co/kRLrUy8DkB,2020-11-17 13:33:11,Puerto Rico,1328692663177109504,https://twitter.com/i/web/status/1328692663177109504
No les importa sino miss Colombia pero miss sentimientos les vale verga 💔,2020-11-17 13:31:13,,1328692169989902337,https://twitter.com/i/web/status/1328692169989902337
Resumen del Miss universe Colombia: https://t.co/QGNkAHBycV,2020-11-17 13:31:08,"Montería, Colombia",1328692145700605953,https://twitter.com/i/web/status/1328692145700605953
"¿Qué opina de la selección? Estas son las 16 finalistas de Miss Universe Colombia

https://t.co/OHzEMBM5V5",2020-11-17 13:30:00,Manizales - Caldas,1328691861603508231,https://twitter.com/i/web/status/1328691861603508231
Entonces el Miss Universo Colombia estaba armado ya con la finalista. baia baia,2020-11-17 13:29:58,colombia,1328691852246134784,https://twitter.com/i/web/status/1328691852246134784
@dcarosilva Miss colombia 🥰🥰 https://t.co/8MqATaRbyi,2020-11-17 13:28:29,Colombia,1328691480395980801,https://twitter.com/i/web/status/1328691480395980801
Miss Universe Colombia es como cuando los gringos juegan una Serie Mundial de Baseball entre ellos.,2020-11-17 13:27:57,,1328691346106880000,https://twitter.com/i/web/status/1328691346106880000
"Aca el enlace:
https://t.co/n5QL1Pnkml",2020-11-17 13:27:07,COLOMBIA,1328691134500057089,https://twitter.com/i/web/status/1328691134500057089
"Lujosos premios que recibe Laura Olascuaga, nueva Miss Universe Colombia https://t.co/ZNJt87s74a",2020-11-17 13:27:05,"Bogotá, Colombia",1328691127927656449,https://twitter.com/i/web/status/1328691127927656449
Miss universe Colombia? No entendí,2020-11-17 13:25:53,"Magangué, Colombia",1328690825535086593,https://twitter.com/i/web/status/1328690825535086593
"Ahora hay cosas más importantes de que hablar, pero lo único que voy a decir es que no me gustó la elección de Miss Universo Colombia por razones obvias. Pero no me voy a poner a insultarla ni compararla con nadie, eso es feo y desastroso. Le deseo lo mejor a Laura Olascuaga.",2020-11-17 13:25:18, Colombia,1328690678176550913,https://twitter.com/i/web/status/1328690678176550913
@laura_olascuaga por pura caballerosidad deberia renunciar a su título comprado que vergüenza niña q todo Colombia sepa cómo ganó y lo mal q va a quedar en miss universo ni me quiero imaginar,2020-11-17 13:25:16,"Bobombia, Chibchombia, Polombi",1328690669406261248,https://twitter.com/i/web/status/1328690669406261248
En juego largo hay desquite: Bolívar es la primera #MissUniverseColombia https://t.co/HTWiGy6DoA a través de @rcnradio,2020-11-17 13:23:40,COLOMBIA,1328690270104379393,https://twitter.com/i/web/status/1328690270104379393
"@Pollo8403 @diegoalejocm Sebastián Carvajal era presentador en Miss Universe Colombia. La muchacha que está ahí es sorda y no puede hablar, entonces el le puso el micrófono. Y ya verás",2020-11-17 13:23:16,,1328690168505700352,https://twitter.com/i/web/status/1328690168505700352
"Cinco cosas que querrías saber de Laura Olascuaga, la nueva Miss Universe Colombia 2020 @laura_olascuaga https://t.co/4ycWCyTD1R",2020-11-17 13:23:09,,1328690138407456768,https://twitter.com/i/web/status/1328690138407456768
"#ACTUALIDAD Bolívar es la nueva Miss Universe Colombia
https://t.co/8JIwLJGBOi",2020-11-17 13:21:46,"Montería, Córdoba, Colombia.",1328689789697216512,https://twitter.com/i/web/status/1328689789697216512
"Acerca de MISS UNIVERSO COLOMBIA:
Una vulgaridad progresista y manipuladora de medios. Viejas todas IGUALES de feitas. 
Lo de poner una chocoana afro como representante de Antioquia, fue una afrenta a nuestras mujeres. Antes de que me digan racista:
!Chocó desprecia al mestizo!",2020-11-17 13:21:28,"Misuri, USA",1328689713952284672,https://twitter.com/i/web/status/1328689713952284672
"@LaurasofiaEche3 acá bien, viendo que la nueva Miss no es del agrado de Colombia 😳",2020-11-17 13:18:52,,1328689060806881280,https://twitter.com/i/web/status/1328689060806881280
"Veo ""Laura Olascuaga"" de tendencia; ""¿Será una de las víctimas del huracán?"", me pregunté. Leo y advierto que es la nueva Miss Universo Colombia y la polémica con Gabriela Tafur. ¿En serio estamos en esa frente a la tragedia nacional? ¿Aún hay gente deslumbrada por lentejuelas?",2020-11-17 13:15:23,Cartagena,1328688185602437121,https://twitter.com/i/web/status/1328688185602437121
"#SuperLike | ¿Por qué se realizó #MissUniverseColombia y no Concurso Nacional de Belleza? y ¿Qué va a pasar con la actual Señorita Colombia?, resuelve estas y otras dudas y conviértete en un experto de Miss Universe Colombia #NuestrasMujeres👑⬇️
https://t.co/M9zrdLSWLA",2020-11-17 13:14:25,Colombia,1328687941598765056,https://twitter.com/i/web/status/1328687941598765056
@RevistaCromos @MissUniverse @MISSUCOLORG Asco concurso comprado ya sabemos a quien se vendió espero que el polvo fuera más bueno que su cara esta señora MALA PERDEDORA LA ÚNICA MISS COLOMBIA ES MARIA FERNANDA ARISTISABAL,2020-11-17 13:13:52,Colombia,1328687802050076673,https://twitter.com/i/web/status/1328687802050076673
Las redes se inundaron de memes con la última edición de Miss Universo Colombia https://t.co/tU8q5swBWs,2020-11-17 13:13:10,"Bogotá, D.C., Colombia",1328687626132594689,https://twitter.com/i/web/status/1328687626132594689
"#Alerta La Chiva #Entretenimiento:
LAURA OLASCUAGA ES LA NUEVA MISS UNIVERSO COLOMBIA
#ReinadeColombia #MissUniversoColombia #LauraOlascuaga #Bolívar
@laura_olascuaga
@GabrielaTafur
#GabrielaTafur
https://t.co/Li466ceSoF",2020-11-17 13:12:46,Colombia,1328687523992915968,https://twitter.com/i/web/status/1328687523992915968
"En el jurado estuvo Natalia Barulich, expareja de Maluma, así como Catriona Gray, Miss Universo 2018 https://t.co/rc1q6AAHtS",2020-11-17 13:12:20,Panama,1328687415435866112,https://twitter.com/i/web/status/1328687415435866112
Ayer era Miss Universe Colombia y ni me acordé. Nisiquiera lo tuve presente. Y eso habla mucho del daño que nos hicieron con ese invento de Reinado. Mi Reina es la Señorita Colombia que va haciendo labor social y es a la que le sacó la agenda para escribir puntajes.,2020-11-17 13:11:56,Bogotá ,1328687316693561347,https://twitter.com/i/web/status/1328687316693561347
"Aún no supero cómo ese marica de Sebastian Carvajal le va a pasar el micrófono a la muda y de repeso cuando no le contesta le dice “repito la pregunta, por qué debería ser la prox Miss universo colombia 2020” y mira a la cámara reído JAJAJAJAAJAJAJAJAJAJ",2020-11-17 13:11:27,"Cali, Colombia",1328687194559696896,https://twitter.com/i/web/status/1328687194559696896
"Ella es Laura Olascuaga, la cartagenera que representará a Colombia en Miss Universo https://t.co/SPfkZe7YOw",2020-11-17 13:10:23,"Bogotá, Colombia",1328686926652731396,https://twitter.com/i/web/status/1328686926652731396
"@catrionaelisa ay mama que pena, es que no alcanzaron a comprar la cuenta Premium del Miss Universo y toco la hakeada.
#MissUniversecolombia2020 #missburla #MissUniverseColombia #Colombia",2020-11-17 13:10:21,"Barranquilla, Colombia",1328686915831427073,https://twitter.com/i/web/status/1328686915831427073
Alguien más extraña que pongan las mujeres de mi tierra en la coronación de miss Colombia?,2020-11-17 13:09:53,"Cartagena, Colombia",1328686798659334149,https://twitter.com/i/web/status/1328686798659334149
@Yeezoos Siempre he creído q el miss Colombia es como reinado de feria de pueblo! Son tan folklóricos...,2020-11-17 13:09:31,Venezuela Dtto Capital,1328686705818415104,https://twitter.com/i/web/status/1328686705818415104
¿Todavia existe gente que le hasta tiempo a Miss Universe Colombia?,2020-11-17 13:09:14,En algún punto cardinal. ,1328686636587233281,https://twitter.com/i/web/status/1328686636587233281
"Quién es Laura Olascuaga, la nueva Miss Colombia https://t.co/kpdQgANzK5",2020-11-17 13:09:04,,1328686594044280832,https://twitter.com/i/web/status/1328686594044280832
"Ahora entiendo porque ya casi a nadie le gusta ver miss universo, definitivamente como dijeron algunos periodistas "" Hoy miss universo Colombia no tiene nada que ver con lo que era en el pasado""",2020-11-17 13:08:45,"Tibaná, Boyacá",1328686513614426112,https://twitter.com/i/web/status/1328686513614426112
Miss universe colombia https://t.co/HOHY9olm5X,2020-11-17 13:08:01,Barranquilla - Colombia,1328686329505439745,https://twitter.com/i/web/status/1328686329505439745
"Para mí la mejor y la que hubiera sido Miss Universo Colombia es fue y será #JenniferPulgarin Miss Norte De Santander todo un ejemplo de superación personal, una berraca y muy bonita la verdad ¡Dios la Bendiga! 
#MissUniversecolombia2020",2020-11-17 13:07:52,Chibchombia ,1328686291547000832,https://twitter.com/i/web/status/1328686291547000832
Ya pasemos la página del Miss Universe Colombia y pongámonos a pilas con lo de San Andrés y Providencia 🥺😩 La vaina está delicada,2020-11-17 13:07:02,El Puerto Principal,1328686082439995392,https://twitter.com/i/web/status/1328686082439995392
"Acaba de pasar un huracán por San Andres y Providencia y la tendencia en Colombia es ""Miss Universo""? como es posible esto? hasta que grado de desconsideración hemos llegado?",2020-11-17 13:06:13,Colombia / Barranquilla,1328685877984436224,https://twitter.com/i/web/status/1328685877984436224
"@ColBolivariana @trinorico Y muchos preguntan quien ganó? Colombia miss universo
QUE JUEPUTAS CANALES DE TV",2020-11-17 13:06:08,Colombia 🇨🇴 ,1328685856861921280,https://twitter.com/i/web/status/1328685856861921280
Súper decepcionada del Miss Universe Colombia 🥱,2020-11-17 13:05:49,"Cartagena, Colombia",1328685776729739265,https://twitter.com/i/web/status/1328685776729739265
"@AlejandroTous1 Cuando vi a Paulina V, (la tuve a menos de un metro) supuse que era reina porque estaba con el extraterrestre barraza, pensé que era candidata con poca posibilidad (ya era la miss colombia). He visto muchas mujeres más bonitas que ella en la calle.",2020-11-17 13:04:36,Bogota,1328685467961860102,https://twitter.com/i/web/status/1328685467961860102
"Algo que me quedó claro ayer es que no importa quién tenga la franquicia del Miss Universe Colombia, ese concurso SIEMPRE será aburrido.

No entendí la necesidad de hacerlas desfilar a todas, para después hacer un top 16 para lo mismo.",2020-11-17 13:04:32,"Caracas, Venezuela",1328685451369189378,https://twitter.com/i/web/status/1328685451369189378
"Lo que más me gustó de miss universo Colombia FUE ¡NO VERLO!
#Colombia",2020-11-17 13:04:08,Colombia,1328685350659772418,https://twitter.com/i/web/status/1328685350659772418
"No entiendo por qué ahora están criticando a la nueva Miss Colombia, Ombe, es linda, tiene porte, la van a preparar más, ya. Ganó, ganó. La pela está cumpliendo sus sueños, ojalá y de lo mejor de si misma en su reina y ya. 👀🙆🏻‍♂️",2020-11-17 13:04:03,,1328685330145431553,https://twitter.com/i/web/status/1328685330145431553
IMPACTADA QUE ESTA MUJER NO SEA MISS COLOMBIA TERRIBLE https://t.co/g7p7WRPqCw,2020-11-17 13:01:42,en el platanal ,1328684738824040449,https://twitter.com/i/web/status/1328684738824040449
"Me parece inconcebible que con todo lo que está pasando en Colombia, hayan hecho un reinado. Ojalá y no hagan Miss Universo para que se queden con los crespos hechos.",2020-11-17 13:01:41,"Arnhem, Nederland",1328684737041461248,https://twitter.com/i/web/status/1328684737041461248
"Tenía una prima concursando anoche en Miss Universo Colombia. No tengo esos genes, pero parece que mi hija si. Para los yernos.",2020-11-17 12:58:32,Aquí,1328683943617581056,https://twitter.com/i/web/status/1328683943617581056
Solo diré una cosa del miss... Antioquia que gonorrea de vieja aún sigo en shock y la que ganó le digo que ni empaque que se quede acá en Colombia para que no haga el oso. 😊,2020-11-17 12:56:45,COL٢٤🌱,1328683493975535616,https://twitter.com/i/web/status/1328683493975535616
"AS #Colombia: Laura Olascuaga, ganadora de Miss Universo Colombia 2020: finalistas, semifinalistas y resultados.
https://t.co/jS8UrHJjvn

a través de @GoogleNews",2020-11-17 12:56:27,"Bogotá, D.C., Colombia",1328683420810088452,https://twitter.com/i/web/status/1328683420810088452
@ColombiaVaquero El presentador de Miss Universe Colombia le puso el micrófono a la candidata sorda/muda para que respondiera una pregunta 🙃,2020-11-17 12:55:46,,1328683246058688519,https://twitter.com/i/web/status/1328683246058688519
"5. Y la ganadora, Miss Bolívar, era una de las favoritas y ya había quedado de virreina pero en Señorita Colombia. Lo cual implica que en verdad este era su sueño. Ojalá le lo haga muy bien porque es muy bella. No era mi opcionada pero sabía que ella era de las posibilidades. FIN",2020-11-17 12:55:31,,1328683185920729089,https://twitter.com/i/web/status/1328683185920729089
"Uno ve las respuestas de las miss Colombia y son tan básicas de siempre: empoderamiento femenino, emprendimiento, lastima, etc",2020-11-17 12:54:50,,1328683013102776327,https://twitter.com/i/web/status/1328683013102776327
Creo que fui la única que no se vio anoche el Miss Universe Colombia.,2020-11-17 12:54:31,"Bogotá, D.C., Colombia",1328682934472224768,https://twitter.com/i/web/status/1328682934472224768
"La nueva miss colombia hoy diciendo que lamenta mucho la ola de catástrofes naturales en el país, que los lleva en su corazón.",2020-11-17 12:54:15,"Bogotá, D.C., Colombia",1328682864360247297,https://twitter.com/i/web/status/1328682864360247297
"Laura Olascuaga de Bolívar, primera Miss Universe Colombia https://t.co/OdIe3MCjFa @ALEXLEWIS8 @ALEXANDER_LEWIS @JanetFerreira_ @HENRYFOREROJ @linarobleslujan @AldiraChamorro @LaLibertadCo @noticoopercom @n_activas @noticiascmm @MissUniverse @MISSUCOLORG @MissUniversoOrg @CNNEE",2020-11-17 12:50:13,BARRANQUILLA,1328681852077559808,https://twitter.com/i/web/status/1328681852077559808
@juanaparicioo Esta niña cuando fue a Cartagena no quedó ni pa echar el cuento y ahora dizque miss Colombia,2020-11-17 12:49:31,,1328681674041937923,https://twitter.com/i/web/status/1328681674041937923
#Entretenimiento La joven periodista representante de Bolívar que representará a Colombia en Miss Universo 2021.  https://t.co/RvbhHtErrf,2020-11-17 12:49:02,Colombia,1328681551224328192,https://twitter.com/i/web/status/1328681551224328192
"Miss Universo Colombia 2020 👸
 https://t.co/Nyjj5Od3G3",2020-11-17 12:48:25,,1328681399470215168,https://twitter.com/i/web/status/1328681399470215168
"Los millonarios premios que se llevó @laura_olascuaga, ganadora de Miss Universe Colombia https://t.co/usEsPtXL06 https://t.co/CbQt6qzFpc",2020-11-17 12:48:00,Bogotá - Colombia,1328681291416440832,https://twitter.com/i/web/status/1328681291416440832
¿Se rajaron? Así contestaron las seis finalistas a Miss Universe Colombia https://t.co/zTD7hNrVEP,2020-11-17 12:47:10,,1328681082393407489,https://twitter.com/i/web/status/1328681082393407489
"Tramoya o no, Laura Olascuaga fue a competir y toda su participación en estos días de reinado fue perfecta! anoche demostró por qué merecía ser la miss Colombia,  lo que debería estar en discusión es la no inclusión de Quindio o Amazonas en el top 3 y si la de Santander!",2020-11-17 12:45:39,colombia,1328680700564926464,https://twitter.com/i/web/status/1328680700564926464
"@dayanacardenaso En el corazon de Colombia eres la Miss Universe, auténtica y única ganadora. ❤️🇨🇴",2020-11-17 12:45:20,,1328680622978707457,https://twitter.com/i/web/status/1328680622978707457
@Neyaina Hubo show en el miss Colombia?,2020-11-17 12:44:28,,1328680404950331392,https://twitter.com/i/web/status/1328680404950331392
"Laura Olascuaga, Miss Colombia 2020 en el backstage enviando un text message o una transferencia? Sólo Dios sabe.
#MissUniversecolombia2020 https://t.co/1wzDzYe5YV",2020-11-17 12:44:21,bucaramanga colombia,1328680374164213760,https://twitter.com/i/web/status/1328680374164213760
"👸 El evento central contó con la presentación de la señorita Colombia 2015, Valerie Domínguez y el actor Sebastián Carvajal.  👑
https://t.co/WePxmZLLUT",2020-11-17 12:43:45,"Barranquilla, Colombia",1328680223941013505,https://twitter.com/i/web/status/1328680223941013505
"Si no es por los comentarios misóginos, no me entero que ayer fue Miss Colombia.",2020-11-17 12:43:40,Bogota ,1328680202545868802,https://twitter.com/i/web/status/1328680202545868802
"@SamftBangtan Incrible que dejen de enviar a esta verdadera reina por la nueva miss Colombia, que amañe tan Lafaurie",2020-11-17 12:41:43,,1328679712659484672,https://twitter.com/i/web/status/1328679712659484672
"A quien monda le importa miss universo o señorita Colombia si este país no vale es monda, van a representar que? La mierda en la que vivimos?",2020-11-17 12:41:25,"Barranquilla, Colombia",1328679635916304386,https://twitter.com/i/web/status/1328679635916304386
Miss Bolívar es la nueva Miss Universe Colombia https://t.co/dKjjriT27L a través de @elcolombiano Un Reinado tan simple COMO UN MANGO DE CAUCHO. Juanfer,2020-11-17 12:40:27,Cualquier lugar,1328679392772562944,https://twitter.com/i/web/status/1328679392772562944
"Igual tampoco entiendo la relación que hacen con Duque ¿?, ahí me perdí. 2. Sí, va a existir Señorita Colombia y Miss Universe Colombias y los dos concursos tendrán que convivir en el país. Al menos así lo es hasta el momento. 👇🏻👇🏻👇🏻👇🏻",2020-11-17 12:37:53,,1328678746358951938,https://twitter.com/i/web/status/1328678746358951938
Se pasaron de verga con los memes del miss colombia. 🤣,2020-11-17 12:36:51,Bogota-Colombia,1328678487792754688,https://twitter.com/i/web/status/1328678487792754688
La Señorita Colombia no va a Miss Universo porque  no compraron la franquicia de Miss Universo que se debe comprar todos los años. Las razones se desconocen y se aviso antes de las protestas que sucedieron durante la pandemia 👇🏻👇🏻👇🏻👇🏻👇🏻,2020-11-17 12:35:43,,1328678202315845632,https://twitter.com/i/web/status/1328678202315845632
#VIDEO  Presentador de Miss Universo Colombia le puso el micrófono a reina sorda y le dieron palo en redes https://t.co/gYGwltmbWV,2020-11-17 12:35:43,"Bogotá, D.C., Colombia",1328678201162407937,https://twitter.com/i/web/status/1328678201162407937
"La nueva soberana desde el comienzo del certamen se perfiló como una de las favoritas a llevarse la corona. #MissUniverse2020
https://t.co/w8VC4jYa5V",2020-11-17 12:35:30,"Cartagena, Colombia",1328678145269125120,https://twitter.com/i/web/status/1328678145269125120
@elespectador Miss Colombia o Miss Cirugías?..... Mas retocada que una pésima nota.,2020-11-17 12:35:18,colombia-bogota,1328678095772147715,https://twitter.com/i/web/status/1328678095772147715
los comentarios del miss universe colombia???? cada vez me triggerea más mi cuenta principal https://t.co/8GHYL2RLXu,2020-11-17 12:34:41,,1328677942575194114,https://twitter.com/i/web/status/1328677942575194114
1. No entiendo por qué la gente inventa noticias falsas alrededor de que Señorita Colombia no va a Miss Universo. Por ahí vi que dijeron que es que Duque no la iba a enviar porque ella le exigió a él que se comportará mejor en las protestas ¿? Falso 👇🏻👇🏻👇🏻,2020-11-17 12:31:57,,1328677252163399686,https://twitter.com/i/web/status/1328677252163399686
¿Qué putas está pasando en este país? La dignidad de la vida se ha perdido ¿y estos hijueputas vienen a hablar sólo de las preguntas de miss Colombia? Coman mucha mierda,2020-11-17 12:31:19,,1328677094876975107,https://twitter.com/i/web/status/1328677094876975107
"El Chocó, Cartagena, Dabeiba,San Andrés,Providencia y Santa Catalina, sufriendo el desastre.....pero hay que hacer el reinado de Miss Universo Colombia .....lo superfluo sobre la tragedia",2020-11-17 12:28:50,CARTAGENA-COLOMBIA,1328676468927455234,https://twitter.com/i/web/status/1328676468927455234
"Felicitaciones a la señorita Quindío, Yeraldin Grajales. En Miss Universe Colombia llegó al grupo de las cinco mejores, dejando muy en alto el nombre del departamento.
 
#TúyYoSomosQuindío 💚 💛 💜 https://t.co/LhoDL5VaUD",2020-11-17 12:28:07,"Bogotá, D.C., Colombia",1328676289218277381,https://twitter.com/i/web/status/1328676289218277381
"Hace rato no veía tanto descontento con una elección de reina en Colombia.
Ni con Valeria Morales y eso es mucho decir.

#MissColombia
#MissUniverseColombia",2020-11-17 12:25:43,Colombia,1328675685372727298,https://twitter.com/i/web/status/1328675685372727298
Por lo poco que vi anoche eso parecía un Miss Colombia Trans jaja,2020-11-17 12:25:22,"Bogotá, D.C., Colombia",1328675598244442114,https://twitter.com/i/web/status/1328675598244442114
TENGO DEMASIADAS COSAS QUE DECIR FRENTE A LO QUE PASO AYER EN MISS UNIVERSE COLOMBIA 👇🏻👇🏻👇🏻,2020-11-17 12:24:22,,1328675345386655745,https://twitter.com/i/web/status/1328675345386655745
"Tu novio, el que entiende la diferencia entre el Concurso Nacional de la Belleza y el Miss Universe Colombia.",2020-11-17 12:19:30,"Cali, Colombia",1328674120054296578,https://twitter.com/i/web/status/1328674120054296578
"@andreabece23 Amor miss colombia, pero no eso estuvo peye",2020-11-17 12:15:18,Colombia,1328673061663600643,https://twitter.com/i/web/status/1328673061663600643
YO GANÉ MISS COLOMBIA https://t.co/vDvQgEGTGf,2020-11-17 12:10:01,Bogotá,1328671734397095938,https://twitter.com/i/web/status/1328671734397095938
"🔴#ENTRETENIMIENTO🔴

Bolívar, nueva Miss Universe Colombia y Norte de Santander virreina https://t.co/7OZoGDm0AA Vía @LaJornadaco",2020-11-17 12:10:00,,1328671728466161666,https://twitter.com/i/web/status/1328671728466161666
Los colombianos apoyando la próxima edición del Miss Universe Colombia 🤣🤣🤣🤣 https://t.co/fKFBnDXDMd,2020-11-17 12:07:26,Venezuela,1328671082342133761,https://twitter.com/i/web/status/1328671082342133761
